lat,lon,risk
42.13,-77.2,0.0
42.13,-77.1,0.0
42.13,-77.0,0.0
42.13,-76.9,0.15359301100856268
42.13,-76.8,0.0
42.13,-76.7,0.0
42.13,-76.3,0.0
42.13,-76.2,0.0
42.13,-76.1,0.0
42.13,-76.0,0.0
42.13,-75.9,0.0
42.13,-75.8,0.0
42.13,-75.7,0.06374866658614337
42.13,-75.6,0.07776043734753149
42.13,-75.0,0.0
42.13,-74.8,0.050375398954783455
42.13,-74.3,0.0
42.13,-74.0,0.37612498331557837
42.13,-73.9,0.0
42.13,-73.8,0.0
42.13,-73.7,0.0
42.13,-73.5,0.0
42.14,-79.7,0.3173086678299758
42.14,-79.5,0.0
42.14,-79.4,0.0
42.14,-79.3,0.0
42.14,-79.2,0.0
42.14,-79.1,0.0
42.14,-79.0,0.0
42.14,-78.8,0.4274260724600776
42.14,-78.7,0.0
42.14,-78.5,0.0
42.14,-78.4,0.3323834967729863
42.14,-78.0,0.0
42.14,-77.9,0.0
42.14,-77.8,0.07056782274841246
42.14,-77.7,0.0
42.14,-77.6,0.0
42.14,-77.5,0.0
42.14,-77.4,0.0
42.14,-77.3,0.0
42.14,-77.1,0.0
42.14,-77.0,0.0
42.14,-76.9,0.0
42.14,-76.8,0.0
42.14,-76.7,0.0
42.14,-76.6,0.15343434306679965
42.14,-76.5,0.0
42.14,-76.4,0.14197954212573607
42.14,-76.3,0.04211348386269186
42.14,-76.2,0.04049817086060039
42.14,-76.1,0.19698318737132398
42.14,-76.0,0.0
42.14,-75.9,0.06546025016464363
42.14,-75.8,0.053751968402023696
42.14,-75.7,0.0
42.14,-75.6,0.0
42.14,-75.5,0.0
42.14,-74.6,0.0
42.14,-74.5,0.0
42.14,-74.2,0.0
42.14,-74.0,0.0
42.14,-73.9,0.0
42.14,-73.8,0.0
42.14,-73.7,0.35934171488317146
42.14,-73.6,0.0
42.14,-73.5,0.0
42.15,-79.7,0.0
42.15,-79.6,0.0
42.15,-79.4,0.0
42.15,-79.3,0.0
42.15,-79.2,0.0
42.15,-79.1,0.0
42.15,-79.0,0.0
42.15,-78.9,0.0
42.15,-78.8,0.0
42.15,-78.7,0.0
42.15,-78.6,0.3255922615873426
42.15,-78.5,0.0
42.15,-78.4,0.0
42.15,-78.3,0.0
42.15,-78.2,0.0
42.15,-78.0,0.06359116542047452
42.15,-77.9,0.0
42.15,-77.8,0.0
42.15,-77.7,0.0
42.15,-77.6,0.09662202998129746
42.15,-77.5,0.0
42.15,-77.4,0.0
42.15,-77.3,0.0
42.15,-77.2,0.0
42.15,-77.1,0.0
42.15,-77.0,0.0
42.15,-76.9,0.0
42.15,-76.8,0.0
42.15,-76.7,0.0
42.15,-76.6,0.0
42.15,-76.5,0.0
42.15,-76.4,0.1833370630954989
42.15,-76.3,0.04949449204674758
42.15,-76.2,0.0
42.15,-76.1,0.0942842412714498
42.15,-76.0,0.0
42.15,-75.9,0.06934790951396251
42.15,-75.8,0.06043296032912199
42.15,-75.6,0.07161232875884226
42.15,-75.2,0.0
42.15,-75.1,0.04992472639160651
42.15,-75.0,0.0
42.15,-74.8,0.0
42.15,-74.7,0.0
42.15,-74.6,0.0
42.15,-74.5,0.0
42.15,-74.1,0.3819417161787526
42.15,-74.0,0.3635862708505558
42.15,-73.9,0.070459390350885
42.15,-73.8,0.0
42.15,-73.7,0.0
42.15,-73.6,0.0
42.15,-73.5,0.0
42.16,-79.6,0.0
42.16,-79.5,0.0
42.16,-79.4,0.0
42.16,-79.3,0.0
42.16,-79.2,0.0
42.16,-79.1,0.0
42.16,-79.0,0.0
42.16,-78.9,0.0
42.16,-78.8,0.0
42.16,-78.7,0.0
42.16,-78.4,0.0
42.16,-78.3,0.0
42.16,-78.2,0.3329417140203582
42.16,-78.0,0.0
42.16,-77.9,0.0
42.16,-77.8,0.0
42.16,-77.4,0.0
42.16,-77.3,0.0
42.16,-77.1,0.0
42.16,-77.0,0.0
42.16,-76.9,0.0
42.16,-76.8,0.0
42.16,-76.7,0.0
42.16,-76.4,0.03745809445190481
42.16,-76.3,0.16439392539180644
42.16,-76.2,0.0
42.16,-76.1,0.0
42.16,-76.0,0.0
42.16,-75.9,0.06416312322953359
42.16,-75.8,0.07545559937598603
42.16,-75.7,0.0
42.16,-75.6,0.0695706895381494
42.16,-75.5,0.0
42.16,-75.2,0.0
42.16,-75.1,0.04231145391284344
42.16,-74.8,0.0
42.16,-74.7,0.0
42.16,-74.6,0.0
42.16,-74.5,0.0
42.16,-74.0,0.07666602571923561
42.16,-73.9,0.0
42.16,-73.8,0.0
42.16,-73.7,0.0
42.16,-73.5,0.4431852141729365
42.17,-79.7,0.0
42.17,-79.6,0.0
42.17,-79.5,0.0
42.17,-79.4,0.0
42.17,-79.3,0.0
42.17,-79.2,0.0
42.17,-79.1,0.0
42.17,-79.0,0.0
42.17,-78.9,0.0
42.17,-78.8,0.0
42.17,-78.7,0.0
42.17,-78.5,0.08681120197444993
42.17,-78.4,0.0
42.17,-78.2,0.08452279711800527
42.17,-78.1,0.0
42.17,-78.0,0.0
42.17,-77.9,0.0
42.17,-77.8,0.0
42.17,-77.5,0.0
42.17,-77.4,0.0
42.17,-77.3,0.0
42.17,-77.1,0.0
42.17,-77.0,0.0
42.17,-76.9,0.0
42.17,-76.8,0.0
42.17,-76.7,0.0
42.17,-76.5,0.041413176960497095
42.17,-76.4,0.03697277975686859
42.17,-76.3,0.03633225068680217
42.17,-76.2,0.03801909788281858
42.17,-76.1,0.0
42.17,-76.0,0.0
42.17,-75.9,0.06215600801410874
42.17,-75.8,0.06116085719825327
42.17,-75.7,0.07002899712740902
42.17,-75.6,0.06691608616349247
42.17,-75.5,0.0
42.17,-75.2,0.0
42.17,-75.1,0.041360930504294034
42.17,-75.0,0.039408596070884025
42.17,-74.8,0.0
42.17,-74.5,0.0
42.17,-74.0,0.0
42.17,-73.9,0.07453102111058212
42.17,-73.8,0.0
42.17,-73.7,0.0
42.17,-73.6,0.0
42.17,-73.5,0.0
42.18,-79.7,0.0
42.18,-79.6,0.0
42.18,-79.5,0.0
42.18,-79.4,0.0
42.18,-79.3,0.0
42.18,-79.2,0.0
42.18,-78.9,0.0
42.18,-78.7,0.3384590639225436
42.18,-78.6,0.0
42.18,-78.4,0.0900528010507449
42.18,-78.3,0.08946010519469333
42.18,-78.1,0.07224693989678377
42.18,-78.0,0.0
42.18,-77.9,0.0
42.18,-77.8,0.0
42.18,-77.5,0.08536573527488785
42.18,-77.4,0.0
42.18,-77.3,0.0
42.18,-77.2,0.0
42.18,-77.1,0.0
42.18,-77.0,0.0
42.18,-76.9,0.0
42.18,-76.8,0.0
42.18,-76.7,0.0
42.18,-76.5,0.0
42.18,-76.4,0.1386754022683909
42.18,-76.3,0.03417244978342537
42.18,-76.2,0.1729470053809966
42.18,-76.1,0.0
42.18,-76.0,0.09595069599129492
42.18,-75.9,0.07426580016284136
42.18,-75.8,0.04699772656135192
42.18,-75.7,0.06302080005902191
42.18,-75.6,0.07466284023359632
42.18,-75.5,0.0
42.18,-75.4,0.0
42.18,-75.2,0.0
42.18,-75.1,0.0
42.18,-75.0,0.050521761021804334
42.18,-74.9,0.25689687652512305
42.18,-74.6,0.0
42.18,-74.5,0.0
42.18,-74.2,0.0
42.18,-74.0,0.06089133476983418
42.18,-73.9,0.08240364475631702
42.18,-73.8,0.07515853751016016
42.18,-73.7,0.0
42.18,-73.6,0.0
42.18,-73.5,0.0
42.19,-79.5,0.0
42.19,-79.4,0.0
42.19,-79.2,0.0
42.19,-79.1,0.0
42.19,-78.9,0.0
42.19,-78.8,0.0
42.19,-78.7,0.0
42.19,-78.6,0.0
42.19,-78.5,0.0
42.19,-78.3,0.0
42.19,-78.1,0.0
42.19,-78.0,0.0
42.19,-77.9,0.0
42.19,-77.7,0.0
42.19,-77.5,0.0
42.19,-77.4,0.0
42.19,-77.3,0.36476635838932775
42.19,-77.1,0.0
42.19,-77.0,0.0
42.19,-76.9,0.0
42.19,-76.8,0.0
42.19,-76.7,0.0
42.19,-76.6,0.0
42.19,-76.5,0.0
42.19,-76.3,0.042005156566636385
42.19,-76.2,0.21446341326528073
42.19,-76.1,0.0
42.19,-76.0,0.0
42.19,-75.9,0.04872370328408776
42.19,-75.8,0.06018221185538868
42.19,-75.7,0.11952200833002788
42.19,-75.6,0.24327005403707963
42.19,-75.2,0.0
42.19,-74.8,0.0
42.19,-74.6,0.0
42.19,-74.2,0.0
42.19,-74.1,0.0
42.19,-74.0,0.0
42.19,-73.9,0.0
42.19,-73.8,0.0825919404945242
42.19,-73.7,0.0
42.2,-79.7,0.0
42.2,-79.5,0.0
42.2,-79.4,0.0
42.2,-79.3,0.0
42.2,-79.2,0.0
42.2,-79.1,0.0
42.2,-78.9,0.3309478887048763
42.2,-78.7,0.0
42.2,-78.6,0.0
42.2,-78.4,0.0
42.2,-78.3,0.0
42.2,-78.2,0.06508075756401875
42.2,-78.1,0.0
42.2,-78.0,0.060658350410154604
42.2,-77.9,0.0
42.2,-77.7,0.0
42.2,-77.6,0.0
42.2,-77.5,0.0
42.2,-77.4,0.0
42.2,-77.3,0.0
42.2,-77.2,0.0
42.2,-77.1,0.0
42.2,-77.0,0.0
42.2,-76.9,0.0
42.2,-76.8,0.0
42.2,-76.7,0.0
42.2,-76.6,0.0
42.2,-76.5,0.1332204121304391
42.2,-76.4,0.0
42.2,-76.3,0.029887691499966965
42.2,-76.2,0.0
42.2,-76.1,0.0
42.2,-76.0,0.0
42.2,-75.9,0.0
42.2,-75.8,0.0
42.2,-75.7,0.07510504308601487
42.2,-75.6,0.06825760126422722
42.2,-75.5,0.0
42.2,-75.2,0.0
42.2,-75.1,0.05265213561985557
42.2,-75.0,0.023210142424681973
42.2,-74.9,0.03328896188301233
42.2,-74.6,0.0
42.2,-74.5,0.0
42.2,-74.3,0.0
42.2,-74.2,0.0
42.2,-74.1,0.06574236716680901
42.2,-74.0,0.0
42.2,-73.9,0.06946499667149009
42.2,-73.8,0.0
42.2,-73.7,0.0
42.2,-73.6,0.0
42.21,-79.7,0.0
42.21,-79.5,0.0
42.21,-79.4,0.0
42.21,-79.3,0.0
42.21,-79.2,0.0
42.21,-79.1,0.0
42.21,-79.0,0.0
42.21,-78.7,0.0
42.21,-78.6,0.0
42.21,-78.5,0.0
42.21,-78.4,0.0
42.21,-78.3,0.0
42.21,-78.2,0.13140412315614713
42.21,-78.1,0.059404429938878484
42.21,-78.0,0.0
42.21,-77.6,0.0
42.21,-77.4,0.0
42.21,-77.3,0.0
42.21,-77.2,0.0
42.21,-77.1,0.0
42.21,-77.0,0.0
42.21,-76.9,0.0
42.21,-76.8,0.0
42.21,-76.7,0.0
42.21,-76.6,0.0
42.21,-76.5,0.0
42.21,-76.4,0.0
42.21,-76.3,0.14018735458659148
42.21,-76.2,0.04365234086334627
42.21,-76.1,0.04361871253142733
42.21,-76.0,0.0
42.21,-75.9,0.20342162297035504
42.21,-75.8,0.04272379898519496
42.21,-75.7,0.0
42.21,-75.6,0.0
42.21,-75.5,0.9167502792992941
42.21,-75.4,0.0
42.21,-75.3,0.0
42.21,-75.2,0.0
42.21,-75.1,0.0
42.21,-75.0,0.0
42.21,-74.9,0.0
42.21,-74.7,0.0
42.21,-74.6,0.0
42.21,-74.5,0.21443699043452366
42.21,-74.2,0.0
42.21,-74.0,0.0
42.21,-73.9,0.0
42.21,-73.8,0.0
42.21,-73.7,0.0
42.21,-73.6,0.0
42.21,-73.5,0.0
42.22,-79.7,0.0
42.22,-79.6,0.0
42.22,-79.5,0.0
42.22,-79.4,0.0
42.22,-79.3,0.0
42.22,-79.2,0.0
42.22,-79.1,0.0
42.22,-78.9,0.4154012967541891
42.22,-78.8,0.0
42.22,-78.6,0.0
42.22,-78.3,0.0
42.22,-78.2,0.0
42.22,-78.1,0.1408878530225205
42.22,-78.0,0.06221041379184411
42.22,-77.8,0.08037593647335231
42.22,-77.6,0.0
42.22,-77.4,0.0
42.22,-77.3,0.0
42.22,-77.2,0.0
42.22,-77.1,0.0
42.22,-77.0,0.0
42.22,-76.9,0.0
42.22,-76.8,0.0
42.22,-76.7,0.0
42.22,-76.6,0.0
42.22,-76.5,0.04219627783277127
42.22,-76.4,0.03288489165192227
42.22,-76.3,0.0
42.22,-76.2,0.0
42.22,-76.1,0.0
42.22,-76.0,0.0
42.22,-75.9,0.05729034749665481
42.22,-75.8,0.049710817526805354
42.22,-75.7,0.06825329835154578
42.22,-75.6,0.0
42.22,-75.5,0.11425810918256851
42.22,-75.4,0.0
42.22,-75.3,0.04787147420110914
42.22,-75.2,0.049227122729668296
42.22,-75.0,0.03404651525546251
42.22,-74.3,0.0
42.22,-74.2,0.0
42.22,-74.0,0.0
42.22,-73.9,0.0
42.22,-73.8,0.0
42.22,-73.7,0.0
42.22,-73.6,0.0
42.22,-73.5,0.0
42.23,-79.7,0.0
42.23,-79.6,0.0
42.23,-79.5,0.0
42.23,-79.4,0.0
42.23,-79.3,0.0
42.23,-79.1,0.0
42.23,-78.9,0.0
42.23,-78.8,0.0
42.23,-78.6,0.0
42.23,-78.5,0.0
42.23,-78.4,0.1327304319348567
42.23,-78.1,0.0
42.23,-78.0,0.06386807708647502
42.23,-77.7,0.39752151077756487
42.23,-77.3,0.0
42.23,-77.2,0.0
42.23,-77.1,0.0
42.23,-77.0,0.0
42.23,-76.9,0.0
42.23,-76.8,0.0
42.23,-76.7,0.0
42.23,-76.5,0.0
42.23,-76.4,0.033807434258772306
42.23,-76.3,0.03482553679603586
42.23,-76.2,0.036596267785863175
42.23,-76.1,0.0
42.23,-76.0,0.0
42.23,-75.9,0.0
42.23,-75.8,0.06358981623738219
42.23,-75.7,0.0
42.23,-75.6,0.0
42.23,-75.5,0.0
42.23,-75.4,0.0
42.23,-75.1,0.044223455728566834
42.23,-74.9,0.0474413051638115
42.23,-74.5,0.0
42.23,-74.4,0.0
42.23,-74.3,0.0
42.23,-74.2,0.0
42.23,-74.1,0.0
42.23,-74.0,0.0
42.23,-73.9,0.0
42.23,-73.8,0.0
42.23,-73.7,0.0
42.23,-73.6,0.0
42.23,-73.5,0.0
42.24,-79.8,0.0
42.24,-79.7,0.0
42.24,-79.6,0.0
42.24,-79.5,0.0
42.24,-79.4,0.0
42.24,-79.2,0.0
42.24,-79.1,0.0
42.24,-79.0,0.0
42.24,-78.8,0.0
42.24,-78.6,0.0
42.24,-78.5,0.0
42.24,-78.3,0.0
42.24,-78.0,0.04134428305059439
42.24,-77.6,0.0
42.24,-77.3,0.0
42.24,-77.2,0.0
42.24,-77.1,0.0
42.24,-76.8,0.0
42.24,-76.5,0.12908444067838443
42.24,-76.3,0.03847376918443109
42.24,-76.2,0.04060634773327472
42.24,-76.1,0.0
42.24,-76.0,0.0
42.24,-75.9,0.062400971042112015
42.24,-75.8,0.07264847800901078
42.24,-75.7,0.06410165942368683
42.24,-75.5,0.11389666299237505
42.24,-75.4,0.0
42.24,-75.0,0.0
42.24,-74.6,0.0
42.24,-74.4,0.08048096653691325
42.24,-73.9,0.0
42.24,-73.8,0.0
42.24,-73.7,0.0
42.24,-73.6,0.0
42.25,-79.8,0.0
42.25,-79.7,0.0
42.25,-79.5,0.0
42.25,-79.3,0.0
42.25,-79.2,0.0
42.25,-79.1,0.0
42.25,-79.0,0.0
42.25,-78.9,0.0
42.25,-78.8,0.0
42.25,-78.7,0.0
42.25,-78.6,0.0
42.25,-78.4,0.0
42.25,-78.1,0.0
42.25,-78.0,0.0
42.25,-77.8,0.0
42.25,-77.7,0.087911789724773
42.25,-77.6,0.09013428268353177
42.25,-77.5,0.0
42.25,-77.4,0.0
42.25,-77.3,0.0
42.25,-77.2,0.0
42.25,-77.1,0.0
42.25,-77.0,0.23848636606336074
42.25,-76.9,0.0
42.25,-76.8,0.0
42.25,-76.7,0.0
42.25,-76.5,0.0
42.25,-76.4,0.0
42.25,-76.3,0.03866744534208279
42.25,-76.2,0.0
42.25,-76.1,0.0
42.25,-76.0,0.0
42.25,-75.9,0.0
42.25,-75.8,0.0639360323057118
42.25,-75.7,0.0
42.25,-75.6,0.0
42.25,-75.5,0.0
42.25,-75.4,0.0
42.25,-75.3,0.10421720892251038
42.25,-75.1,0.0
42.25,-75.0,0.0
42.25,-74.9,0.0
42.25,-74.6,0.0
42.25,-74.5,0.07771044443686151
42.25,-74.3,0.07078064806466966
42.25,-74.1,0.07706467470583966
42.25,-74.0,0.0
42.25,-73.9,0.0
42.25,-73.8,0.0
42.25,-73.7,0.0
42.25,-73.6,0.0
42.25,-73.5,0.0
42.26,-79.8,0.0
42.26,-79.7,0.0
42.26,-79.5,0.0
42.26,-79.4,0.0
42.26,-79.3,0.0
42.26,-79.2,0.0
42.26,-79.1,0.0
42.26,-79.0,0.0
42.26,-78.8,0.0
42.26,-78.7,0.0
42.26,-78.4,0.0
42.26,-78.3,0.0
42.26,-78.1,0.0
42.26,-77.9,0.0
42.26,-77.8,0.0
42.26,-77.7,0.0
42.26,-77.6,0.0
42.26,-77.5,0.0
42.26,-77.3,0.0
42.26,-77.2,0.0
42.26,-77.1,0.0
42.26,-77.0,0.0
42.26,-76.9,0.0
42.26,-76.8,0.0
42.26,-76.7,0.0
42.26,-76.6,0.0
42.26,-76.5,0.0
42.26,-76.4,0.0
42.26,-76.3,0.0
42.26,-76.2,0.03765114510416797
42.26,-76.1,0.0
42.26,-76.0,0.0
42.26,-75.9,0.13446891180683704
42.26,-75.8,0.219292651477305
42.26,-75.7,0.0
42.26,-75.6,0.11121897061900884
42.26,-75.5,0.12052289756098923
42.26,-75.4,0.0
42.26,-75.3,0.0
42.26,-75.2,0.04392430316783663
42.26,-74.9,0.0
42.26,-74.8,0.0
42.26,-74.7,0.04679686563348127
42.26,-74.5,0.0
42.26,-74.4,0.0
42.26,-74.2,0.07382819473093719
42.26,-74.0,0.0
42.26,-73.9,0.0721939248079845
42.26,-73.8,0.0
42.26,-73.7,0.0
42.26,-73.6,0.0
42.26,-73.5,0.0
42.27,-79.7,0.0
42.27,-79.6,0.0
42.27,-79.5,0.0
42.27,-79.3,0.0
42.27,-79.2,0.2860047402669714
42.27,-79.1,0.0
42.27,-79.0,0.0
42.27,-78.8,0.0
42.27,-78.7,0.0
42.27,-78.5,0.0
42.27,-78.4,0.0
42.27,-78.3,0.0
42.27,-78.2,0.06410755845302625
42.27,-78.0,0.0
42.27,-77.9,0.0
42.27,-77.8,0.0
42.27,-77.7,0.3246473586177691
42.27,-77.6,0.0
42.27,-77.3,0.0
42.27,-77.2,0.0
42.27,-76.9,0.0
42.27,-76.8,0.0
42.27,-76.7,0.0
42.27,-76.6,0.0
42.27,-76.5,0.0
42.27,-76.4,0.0
42.27,-76.2,0.0
42.27,-76.1,0.0
42.27,-76.0,0.0
42.27,-75.9,0.0
42.27,-75.8,0.0
42.27,-75.7,0.0
42.27,-75.6,0.1159532259900969
42.27,-75.5,0.0
42.27,-75.4,0.0
42.27,-75.0,0.0
42.27,-74.9,0.0
42.27,-74.7,0.0
42.27,-74.6,0.0
42.27,-74.4,0.0
42.27,-74.3,0.0
42.27,-74.2,0.0
42.27,-74.1,0.0407002226980441
42.27,-74.0,0.0
42.27,-73.9,0.0
42.27,-73.8,0.0
42.27,-73.7,0.0
42.27,-73.6,0.0
42.27,-73.5,0.0
42.28,-79.7,0.0
42.28,-79.4,0.0
42.28,-79.3,0.0
42.28,-79.2,0.0
42.28,-79.1,0.0
42.28,-79.0,0.0
42.28,-78.7,0.0
42.28,-78.4,0.0
42.28,-78.3,0.0
42.28,-78.2,0.0714812763023665
42.28,-78.0,0.037309728612039794
42.28,-77.7,0.0
42.28,-77.6,0.0
42.28,-77.3,0.0
42.28,-77.2,0.0
42.28,-77.1,0.0
42.28,-77.0,0.0
42.28,-76.9,0.0
42.28,-76.8,0.0
42.28,-76.7,0.0
42.28,-76.5,0.0
42.28,-76.4,0.04073320730119699
42.28,-76.3,0.0
42.28,-76.2,0.16815903042191252
42.28,-76.0,0.1978699606074845
42.28,-75.9,0.07266699843331721
42.28,-75.8,0.061869805009360165
42.28,-75.6,0.0
42.28,-75.5,0.0
42.28,-75.3,0.0
42.28,-75.2,0.0
42.28,-75.1,0.3930045563404266
42.28,-75.0,0.0
42.28,-74.9,0.0
42.28,-74.8,0.0
42.28,-74.6,0.0
42.28,-74.4,0.33253664589256676
42.28,-74.3,0.06564407702153192
42.28,-74.2,0.05478628093624166
42.28,-74.1,0.3239204630245715
42.28,-74.0,0.06492791582769823
42.28,-73.9,0.0
42.28,-73.8,0.0
42.28,-73.7,0.0
42.28,-73.5,0.45120389905739355
42.29,-79.7,0.3567376184203075
42.29,-79.6,0.0
42.29,-79.5,0.0
42.29,-79.3,0.3034025024818788
42.29,-79.2,0.0
42.29,-79.1,0.0
42.29,-79.0,0.0
42.29,-78.9,0.0
42.29,-78.7,0.0
42.29,-78.6,0.0
42.29,-78.3,0.0
42.29,-78.2,0.0
42.29,-78.0,0.0657946564686963
42.29,-77.8,0.0
42.29,-77.7,0.08493843364434309
42.29,-77.6,0.0
42.29,-77.5,0.0
42.29,-77.4,0.0
42.29,-77.3,0.0
42.29,-77.2,0.0
42.29,-77.1,0.0
42.29,-77.0,0.0
42.29,-76.9,0.0
42.29,-76.8,0.0
42.29,-76.7,0.0
42.29,-76.6,0.298828755064947
42.29,-76.5,0.0
42.29,-76.4,0.0
42.29,-76.3,0.20930904794302346
42.29,-76.2,0.0
42.29,-76.0,0.0
42.29,-75.9,0.0
42.29,-75.8,0.0
42.29,-75.7,0.10820271245378
42.29,-75.5,0.0
42.29,-75.4,0.0
42.29,-75.3,0.0
42.29,-75.1,0.19788918776413636
42.29,-74.9,0.0
42.29,-74.7,0.5048545441253353
42.29,-74.6,0.0
42.29,-74.2,0.06988610569397395
42.29,-74.1,0.0
42.29,-74.0,0.05898220241721574
42.29,-73.9,0.0
42.29,-73.8,0.0
42.29,-73.7,0.0
42.29,-73.6,0.0
42.3,-79.7,0.0
42.3,-79.6,0.0
42.3,-79.5,0.0
42.3,-79.4,0.0
42.3,-79.3,0.0
42.3,-79.1,0.0
42.3,-78.9,0.0
42.3,-78.6,0.2999408075892329
42.3,-78.5,0.0
42.3,-78.0,0.08142427458087
42.3,-77.7,0.0
42.3,-77.5,0.0
42.3,-77.4,0.0
42.3,-77.3,0.0
42.3,-77.1,0.0
42.3,-77.0,0.0
42.3,-76.7,0.0
42.3,-76.6,0.0
42.3,-76.5,0.0
42.3,-76.4,0.11890991249764589
42.3,-76.2,0.13324540637928173
42.3,-75.9,0.18974126514937792
42.3,-75.8,0.11128749897122994
42.3,-75.7,0.10719186544190229
42.3,-75.6,0.0
42.3,-75.5,0.0
42.3,-75.4,0.0
42.3,-75.3,0.33771143850629426
42.3,-75.2,0.050260389882054314
42.3,-74.9,0.0
42.3,-74.5,0.0
42.3,-74.4,0.07596766882119974
42.3,-74.3,0.0
42.3,-74.2,0.3978598608473589
42.3,-74.1,0.06507268719213151
42.3,-74.0,0.06644815035179509
42.3,-73.9,0.0
42.3,-73.8,0.0
42.3,-73.7,0.0
42.3,-73.6,0.0
42.3,-73.5,0.0
42.31,-79.6,0.3448348423834109
42.31,-79.5,0.7179995008497358
42.31,-79.3,0.0
42.31,-79.2,0.0
42.31,-79.1,0.0
42.31,-79.0,0.0
42.31,-78.6,0.0
42.31,-78.5,0.0
42.31,-78.4,0.0
42.31,-78.2,0.0
42.31,-78.1,0.0
42.31,-78.0,0.0
42.31,-77.9,0.07006261035493791
42.31,-77.7,0.0
42.31,-77.6,0.0
42.31,-77.4,0.0
42.31,-77.3,0.0
42.31,-77.2,0.0
42.31,-77.1,0.2031662862569076
42.31,-77.0,0.0
42.31,-76.9,0.0
42.31,-76.8,0.0
42.31,-76.7,0.0
42.31,-76.6,0.0
42.31,-76.4,0.1445160164461056
42.31,-76.3,0.0
42.31,-76.2,0.0
42.31,-76.1,0.0
42.31,-76.0,0.13340656285053443
42.31,-75.9,0.06788690316977888
42.31,-75.8,0.0
42.31,-75.7,0.0
42.31,-75.6,0.0
42.31,-75.5,0.0
42.31,-75.4,0.0
42.31,-75.3,0.0
42.31,-75.2,0.0
42.31,-75.0,0.040583633773148046
42.31,-74.9,0.0
42.31,-74.6,0.0
42.31,-74.4,0.0
42.31,-74.3,0.0
42.31,-74.2,0.0
42.31,-74.1,0.316912902173806
42.31,-74.0,0.07078135799913125
42.31,-73.9,0.0
42.31,-73.8,0.0
42.31,-73.7,0.0
42.31,-73.6,0.0
42.31,-73.5,0.0
42.32,-79.6,0.0
42.32,-79.4,0.0
42.32,-79.3,0.0
42.32,-79.2,0.0
42.32,-79.1,0.2874027837616542
42.32,-78.9,0.0
42.32,-78.8,0.0
42.32,-78.7,0.0
42.32,-78.6,0.0
42.32,-78.5,0.0
42.32,-78.4,0.0
42.32,-78.3,0.0
42.32,-78.1,0.0
42.32,-78.0,0.0
42.32,-77.8,0.0
42.32,-77.7,0.0
42.32,-77.6,0.0
42.32,-77.5,0.0
42.32,-77.3,0.0
42.32,-77.1,0.0
42.32,-77.0,0.0
42.32,-76.9,0.0
42.32,-76.8,0.0
42.32,-76.7,0.30987220860231046
42.32,-76.5,0.0
42.32,-76.4,0.0
42.32,-76.2,0.13118069653279615
42.32,-76.1,0.0
42.32,-76.0,0.10057476973591926
42.32,-75.9,0.11277183151347521
42.32,-75.8,0.0
42.32,-75.7,0.10726271819805888
42.32,-75.6,0.0
42.32,-75.5,0.0
42.32,-75.4,0.0
42.32,-75.3,0.0
42.32,-75.2,0.045446402186120984
42.32,-75.1,0.0
42.32,-74.9,0.0
42.32,-74.6,0.3966189020890742
42.32,-74.4,0.0
42.32,-74.3,0.0
42.32,-74.2,0.0
42.32,-74.1,0.05721160065210886
42.32,-74.0,0.3596934819817923
42.32,-73.9,0.07198959770917096
42.32,-73.8,0.0
42.32,-73.7,0.0
42.32,-73.6,0.32122042120028244
42.32,-73.5,0.0
42.33,-79.6,0.0
42.33,-79.4,0.0
42.33,-79.3,0.3325801141926992
42.33,-79.1,0.0
42.33,-78.9,0.0
42.33,-78.8,0.0
42.33,-78.7,0.0
42.33,-78.6,0.0
42.33,-78.5,0.0
42.33,-78.4,0.0
42.33,-78.3,0.0
42.33,-78.2,0.07651254043975282
42.33,-78.1,0.08035349192939514
42.33,-78.0,0.0
42.33,-77.9,0.0
42.33,-77.7,0.0
42.33,-77.6,0.0
42.33,-77.5,0.0
42.33,-77.3,0.0
42.33,-77.2,0.0
42.33,-76.9,0.0
42.33,-76.8,0.0
42.33,-76.6,0.0
42.33,-76.5,0.0
42.33,-76.4,0.0
42.33,-76.3,0.14279533685809234
42.33,-76.1,0.0
42.33,-76.0,0.0
42.33,-75.9,0.0
42.33,-75.8,0.0
42.33,-75.7,0.0
42.33,-75.5,0.0
42.33,-75.4,0.0
42.33,-75.3,0.0
42.33,-75.2,0.0
42.33,-75.1,0.0
42.33,-75.0,0.0
42.33,-74.8,0.0
42.33,-74.4,0.0
42.33,-74.3,0.0
42.33,-74.1,0.06088251920444176
42.33,-74.0,0.0
42.33,-73.9,0.07481263156697292
42.33,-73.8,0.0
42.33,-73.7,0.3101072241949404
42.33,-73.6,0.0
42.33,-73.4,0.0
42.34,-79.6,0.0
42.34,-79.5,0.0
42.34,-79.4,0.0
42.34,-79.3,0.0
42.34,-79.2,0.0
42.34,-79.1,0.0
42.34,-79.0,0.0
42.34,-78.9,0.0
42.34,-78.8,0.0
42.34,-78.6,0.29194635031315985
42.34,-78.5,0.0
42.34,-78.4,0.0
42.34,-78.3,0.0
42.34,-78.1,0.05724956137603843
42.34,-78.0,0.0
42.34,-77.9,0.0
42.34,-77.7,0.0
42.34,-77.6,0.0
42.34,-77.5,0.0
42.34,-77.4,0.0
42.34,-77.3,0.0
42.34,-77.2,0.0
