lat,lon,dist_km
42.11,-75.6,13.79068784397535
42.11,-74.4,1.1107532290957671
42.11,-74.3,0.0
42.11,-74.1,10.042084824477003
42.11,-74.0,44.885318949410944
42.11,-73.9,4.1417887580913915
42.11,-73.8,16.87045678531231
42.11,-73.7,0.0
42.11,-73.6,2.082687805897695
42.11,-73.5,23.755209003786767
42.12,-79.8,0.0
42.12,-79.7,92.53021114873377
42.12,-79.6,40.53408409906195
42.12,-79.5,0.0
42.12,-79.4,20.959119683227208
42.12,-79.3,25.826411121607055
42.12,-79.2,18.108238359379172
42.12,-79.1,15.246520791598916
42.12,-79.0,0.0
42.12,-78.9,18.77959987110417
42.12,-78.8,3.332277171797131
42.12,-78.6,13.328933863020168
42.12,-78.5,37.06436297508828
42.12,-78.4,14.15995555798235
42.12,-78.3,4.4429934920642475
42.12,-78.2,25.43202157297737
42.12,-78.1,2.2215200574188936
42.12,-78.0,13.955032517439417
42.12,-77.9,11.506225957126416
42.12,-77.8,1.1107600287094468
42.12,-77.6,55.280566850548105
42.12,-77.5,4.037507134219247
42.12,-77.4,12.706500012059465
42.12,-77.3,2.2215084008324526
42.12,-77.2,9.116189706391035
42.12,-77.1,23.972354351552376
42.12,-77.0,11.133663925586541
42.12,-76.9,33.41499315334589
42.12,-76.8,10.966915377378035
42.12,-76.6,14.796359331753276
42.12,-76.5,1.6661298436806629
42.12,-76.4,37.5087097243204
42.12,-76.3,14.997797948883932
42.12,-76.2,3.1010589041708885
42.12,-76.1,14.715272628704192
42.12,-76.0,13.967303238616102
42.12,-75.9,7.393015585448071
42.12,-75.8,18.80994659816654
42.12,-75.7,5.568494443137955
42.12,-75.6,1.1107580858465094
42.12,-75.0,2.2215161716930187
42.12,-74.9,0.0
42.12,-74.8,1.1107551717369677
42.12,-74.7,0.0
42.12,-74.4,0.0
42.12,-74.3,0.0
42.12,-74.1,0.0
42.12,-74.0,21.03107319392755
42.12,-73.9,7.007308915685876
42.12,-73.8,32.74009802988874
42.12,-73.7,0.0
42.12,-73.6,34.9417786416415
42.12,-73.5,2.983146657134086
42.13,-79.8,44.97714349274755
42.13,-79.7,42.35118933234361
42.13,-79.6,5.676549756281555
42.13,-79.4,0.0
42.13,-79.3,47.154044871929344
42.13,-79.2,5.120279632524009
42.13,-79.0,0.0
42.13,-78.9,39.223725199048516
42.13,-78.5,19.361266116614267
42.13,-78.4,1.3884415364629428
42.13,-78.2,17.616143281897074
42.13,-78.1,0.0
42.13,-78.0,10.187603120464733
42.13,-77.9,15.660664236027127
42.13,-77.7,0.0
42.13,-77.6,13.92422951681919
42.13,-77.5,0.0
42.13,-77.3,171.77348415476035
42.13,-77.2,0.0
42.13,-77.1,9.693669005767164
42.13,-77.0,20.145453908262166
42.13,-76.9,50.44606702912254
42.13,-76.8,17.77048948440817
42.13,-76.7,0.0
42.13,-76.3,0.0
42.13,-76.2,0.0
42.13,-76.1,9.320422033213426
42.13,-76.0,10.79292179551912
42.13,-75.9,6.931988310913181
42.13,-75.8,1.7836074041001369
42.13,-75.7,17.117839414665582
42.13,-75.6,33.24794522516386
42.13,-75.0,0.0
42.13,-74.8,36.64758250142461
42.13,-74.3,0.0
42.13,-74.0,68.2650147108115
42.13,-73.9,10.86072253018979
42.13,-73.8,8.33078037143309
42.13,-73.7,6.568909817050941
42.13,-73.5,0.0
42.14,-79.7,115.04439760635648
42.14,-79.5,26.003936657165756
42.14,-79.4,7.34751434165276
42.14,-79.3,26.894592749621197
42.14,-79.2,16.59207103959109
42.14,-79.1,10.496753081462215
42.14,-79.0,25.203178454032233
42.14,-78.8,174.97404364385338
42.14,-78.7,0.0
42.14,-78.5,20.06013452042287
42.14,-78.4,114.10231184263918
42.14,-78.0,4.0663733555623525
42.14,-77.9,8.022276709305634
42.14,-77.8,23.699336359566573
42.14,-77.7,13.337107093383802
42.14,-77.6,23.394867665630372
42.14,-77.5,24.469676405801966
42.14,-77.4,0.0
42.14,-77.3,0.0
42.14,-77.1,46.10760207421602
42.14,-77.0,14.18609466233361
42.14,-76.9,27.539759925167203
42.14,-76.8,15.374150262763164
42.14,-76.7,16.533766668438506
42.14,-76.6,50.23706940697721
42.14,-76.5,0.0
42.14,-76.4,37.19033637695623
42.14,-76.3,19.76372521721827
42.14,-76.2,17.48325498600738
42.14,-76.1,59.409550428231874
42.14,-76.0,9.279942348130755
42.14,-75.9,18.58327031403188
42.14,-75.8,10.503166775516355
42.14,-75.7,4.385656575689374
42.14,-75.6,8.497059087874652
42.14,-75.5,0.0
42.14,-74.6,26.700119233105227
42.14,-74.5,22.734562976336214
42.14,-74.2,6.925055282834193
42.14,-74.0,12.46839162234419
42.14,-73.9,3.9558261169388613
42.14,-73.8,16.579095594622316
42.14,-73.7,56.96329726249453
42.14,-73.6,0.0
42.14,-73.5,6.789212476926812
42.15,-79.7,60.71565640046067
42.15,-79.6,62.20142746294428
42.15,-79.4,15.295358897618394
42.15,-79.3,7.080505858051002
42.15,-79.2,63.781307530328334
42.15,-79.1,21.905197571041086
42.15,-79.0,19.419159093474622
42.15,-78.9,53.24822246942927
42.15,-78.8,54.3329014067519
42.15,-78.7,29.103946436308245
42.15,-78.6,103.4653175509037
42.15,-78.5,0.0
42.15,-78.4,13.129580868938527
42.15,-78.3,7.651595674429561
42.15,-78.2,0.0
42.15,-78.0,16.988628593329288
42.15,-77.9,3.187612716347937
42.15,-77.8,10.277982226166822
42.15,-77.7,14.74765485169178
42.15,-77.6,79.70043634239434
42.15,-77.5,22.648323344024817
42.15,-77.4,23.109167805559764
42.15,-77.3,0.0
42.15,-77.2,0.0
42.15,-77.1,11.014761984447144
42.15,-77.0,10.18004024327459
42.15,-76.9,32.09021480409222
42.15,-76.8,18.56397321583446
42.15,-76.7,1.8407948108090706
42.15,-76.6,0.0
42.15,-76.5,2.221535601614947
42.15,-76.4,63.434213897533915
42.15,-76.3,34.333155097363345
42.15,-76.2,8.561430003897495
42.15,-76.1,28.82637635251203
42.15,-76.0,11.563618289702838
42.15,-75.9,22.36736757737444
42.15,-75.8,14.583663656698612
42.15,-75.6,24.899957074459557
42.15,-75.2,5.553858437275863
42.15,-75.1,35.44518038364009
42.15,-75.0,0.0
42.15,-74.8,8.910212814036642
42.15,-74.7,8.339245245348765
42.15,-74.6,4.0352624030544835
42.15,-74.5,12.34837821937269
42.15,-74.1,72.11368098275324
42.15,-74.0,59.81063014503625
42.15,-73.9,23.577931306725432
42.15,-73.8,12.721391659854184
42.15,-73.7,5.553858437275863
42.15,-73.6,5.7904332542392485
42.15,-73.5,40.75273281555062
42.16,-79.6,9.459916231052382
42.16,-79.5,65.27072730812276
42.16,-79.4,6.4462507598661825
42.16,-79.3,5.74817470407905
42.16,-79.2,1.110760611575626
42.16,-79.1,7.43225747327908
42.16,-79.0,26.392607043044396
42.16,-78.9,66.12860339382063
42.16,-78.8,3.5982657438062984
42.16,-78.7,33.69791898677046
42.16,-78.4,9.634797563743145
42.16,-78.3,19.32657781930205
42.16,-78.2,110.44684318280538
42.16,-78.0,0.0
42.16,-77.9,13.837161952196297
42.16,-77.8,16.687569762057855
42.16,-77.4,8.666353268141933
42.16,-77.3,12.409836667729014
42.16,-77.1,15.340099428219162
42.16,-77.0,11.878637824831827
42.16,-76.9,23.53139184631827
42.16,-76.8,15.705853850210033
42.16,-76.7,16.567153297281635
42.16,-76.4,13.848589116739106
42.16,-76.3,40.89779719129716
42.16,-76.2,5.3098768334849025
42.16,-76.1,8.297068994959348
42.16,-76.0,14.84941145658005
42.16,-75.9,17.462303243346554
42.16,-75.8,29.842358845937305
42.16,-75.7,0.0
42.16,-75.6,22.605132715289862
42.16,-75.5,2.139730374286725
42.16,-75.2,10.77641350176006
42.16,-75.1,20.06191010872644
42.16,-74.8,0.0
42.16,-74.7,0.0
42.16,-74.6,13.76419220058437
42.16,-74.5,4.565923670770414
42.16,-74.0,31.586360090476823
42.16,-73.9,0.0
42.16,-73.8,7.80545170010613
42.16,-73.7,33.251675973805526
42.16,-73.5,106.79863182623959
42.17,-79.7,3.887704306362212
42.17,-79.6,0.0
42.17,-79.5,9.296880529701488
42.17,-79.4,19.29950454789299
42.17,-79.3,12.137754729021607
42.17,-79.2,5.632465420581039
42.17,-79.1,22.163745119746277
42.17,-79.0,8.918882955614096
42.17,-78.9,23.83711127719337
42.17,-78.8,8.44781093805502
42.17,-78.7,15.48239840574821
42.17,-78.5,50.67198177741269
42.17,-78.4,7.73993753558841
42.17,-78.2,45.56852670342095
42.17,-78.1,8.720199151379479
42.17,-78.0,1.8470353051077544
42.17,-77.9,3.1280209554219396
42.17,-77.8,0.0
42.17,-77.5,2.221527829091615
42.17,-77.4,0.0
42.17,-77.3,10.61874841412538
42.17,-77.1,18.90360297537105
42.17,-77.0,25.924825419146583
42.17,-76.9,18.036915632643716
42.17,-76.8,11.800148702056246
42.17,-76.7,16.76647403301862
42.17,-76.5,18.74239095225108
42.17,-76.4,13.338528967320267
42.17,-76.3,12.692063897340143
42.17,-76.2,14.460848236636082
42.17,-76.1,12.03279832170731
42.17,-76.0,5.915563339899275
42.17,-75.9,15.852899377069729
42.17,-75.8,15.107751211414328
42.17,-75.7,23.10190315680569
42.17,-75.6,19.922652722105145
42.17,-75.5,17.122845696247023
42.17,-75.2,6.778678420008596
42.17,-75.1,18.66823932956217
42.17,-75.0,16.088213912352607
42.17,-74.8,0.0
42.17,-74.5,8.557666003081321
42.17,-74.0,9.170165868252068
42.17,-73.9,28.5733586235497
42.17,-73.8,0.0
42.17,-73.7,7.170082730521389
42.17,-73.6,9.34739049125802
42.17,-73.5,13.808687400872369
42.18,-79.7,11.341839454666246
42.18,-79.6,0.0
42.18,-79.5,10.024590888036881
42.18,-79.4,3.5392476762077005
42.18,-79.3,12.685544340904759
42.18,-79.2,10.909772911866504
42.18,-78.9,38.09942717491417
42.18,-78.7,119.50103953909854
42.18,-78.6,0.0
42.18,-78.4,58.872779793946215
42.18,-78.3,57.28171506776418
42.18,-78.1,25.657741888493867
42.18,-78.0,3.5392476762075833
42.18,-77.9,9.952238687407016
42.18,-77.8,0.5553834145663082
42.18,-77.5,47.38694832738652
42.18,-77.4,34.3611524242919
42.18,-77.3,12.976280129044618
42.18,-77.2,11.063174996895656
42.18,-77.1,20.04410548366911
42.18,-77.0,29.496754356835293
42.18,-76.9,9.153074756287644
42.18,-76.8,19.79510954850038
42.18,-76.7,15.91824798673396
42.18,-76.5,9.429068988122797
42.18,-76.4,34.086362965655624
42.18,-76.3,10.719540275186398
42.18,-76.2,49.88508247735787
42.18,-76.1,3.420917324864794
42.18,-76.0,30.671144391929964
42.18,-75.9,28.21907103737746
42.18,-75.8,7.462908570681621
42.18,-75.7,16.528375079602085
42.18,-75.6,28.751040211505217
42.18,-75.5,21.264621378398726
42.18,-75.4,0.0
42.18,-75.2,11.899620128150177
42.18,-75.1,10.22574294577981
42.18,-75.0,37.04655015125761
42.18,-74.9,71.32484115254154
42.18,-74.6,5.3768595766459795
42.18,-74.5,8.555396204551178
42.18,-74.2,10.84166664185782
42.18,-74.0,14.911670475871347
42.18,-73.9,41.29316108409589
42.18,-73.8,29.428808464793995
42.18,-73.7,4.900881241099385
42.18,-73.6,4.130842754865647
42.18,-73.5,3.6171486192975655
42.19,-79.5,9.659963747798082
42.19,-79.4,10.610701622870637
42.19,-79.2,17.163951520555898
42.19,-79.1,0.0
42.19,-78.9,46.62345781110013
42.19,-78.8,4.2775771613804805
42.19,-78.7,27.83714757829906
42.19,-78.6,0.0
42.19,-78.5,0.0
42.19,-78.3,6.231471848011497
42.19,-78.1,2.7769608019561685
42.19,-78.0,5.673735753357216
42.19,-77.9,0.0
42.19,-77.7,0.0
42.19,-77.5,2.591780200769598
42.19,-77.4,0.0
42.19,-77.3,125.68011217110454
42.19,-77.1,34.41485794688672
42.19,-77.0,15.464540272956276
42.19,-76.9,17.11281697515821
42.19,-76.8,13.158447109158633
42.19,-76.7,9.429349056318703
42.19,-76.6,19.319927495596165
42.19,-76.5,14.995745811979377
42.19,-76.3,19.602352172568594
42.19,-76.2,85.92813316405626
42.19,-76.1,9.489983859690463
42.19,-76.0,12.971802709425143
42.19,-75.9,8.153401581281246
42.19,-75.8,14.40710140509071
42.19,-75.7,39.75141848839345
42.19,-75.6,87.65488681770765
42.19,-75.2,0.0
42.19,-74.8,6.815039154210242
42.19,-74.6,1.1107707155178976
42.19,-74.2,0.0
42.19,-74.1,4.501194329575305
42.19,-74.0,9.37720620142413
42.19,-73.9,0.0
42.19,-73.8,41.65660045025787
42.19,-73.7,6.66465344404001
42.2,-79.7,0.0
42.2,-79.5,15.76391391936292
42.2,-79.4,14.540884777156718
42.2,-79.3,0.0
42.2,-79.2,6.410383509658087
42.2,-79.1,10.727282433719601
42.2,-78.9,111.7669809122608
42.2,-78.7,0.0
42.2,-78.6,0.0
42.2,-78.4,1.11076877231272
42.2,-78.3,2.821546456528296
42.2,-78.2,18.24845050238903
42.2,-78.1,7.0929047355205155
42.2,-78.0,14.744096139615639
42.2,-77.9,0.0
42.2,-77.7,3.3323238066378162
42.2,-77.6,2.155089079522883
42.2,-77.5,0.0
42.2,-77.4,0.0
42.2,-77.3,17.620694564753343
42.2,-77.2,20.183402544525155
42.2,-77.1,10.501044642592706
42.2,-77.0,11.414468149096244
42.2,-76.9,3.639656529487447
42.2,-76.8,6.556235000306044
42.2,-76.7,8.801297259911284
42.2,-76.6,17.271984035236343
42.2,-76.5,29.5040976260207
42.2,-76.4,5.776144181688167
42.2,-76.3,7.607634049378322
42.2,-76.2,0.4443078975611109
42.2,-76.1,15.137760310587776
42.2,-76.0,4.3236623943412065
42.2,-75.9,4.960966444042362
42.2,-75.8,4.646712240961871
42.2,-75.7,29.354928333230337
42.2,-75.6,21.237814551244107
42.2,-75.5,4.321214595751695
42.2,-75.2,0.0
42.2,-75.1,43.35608153933844
42.2,-75.0,4.321214595751695
42.2,-74.9,9.99702389675439
42.2,-74.6,0.0
42.2,-74.5,2.2215472610043925
42.2,-74.3,16.518160235360607
42.2,-74.2,2.064770384163508
42.2,-74.1,18.835945886518935
42.2,-74.0,4.309245608187785
42.2,-73.9,22.492030385224894
42.2,-73.8,14.270485133494779
42.2,-73.7,6.211006921211122
42.2,-73.6,43.834338318443194
42.21,-79.7,37.181497406824015
42.21,-79.5,12.35319395603417
42.21,-79.4,0.0
42.21,-79.3,2.9688658864466837
42.21,-79.2,8.906597659340756
42.21,-79.1,0.0
42.21,-79.0,0.0
42.21,-78.7,0.0
42.21,-78.6,3.1545965244654153
42.21,-78.5,3.332329636970923
42.21,-78.4,0.0
42.21,-78.3,18.054408224819976
42.21,-78.2,57.91323060217445
42.21,-78.1,13.872058732973734
42.21,-78.0,2.2215394878767465
42.21,-77.6,0.0
42.21,-77.4,0.0
42.21,-77.3,14.440221437403611
42.21,-77.2,5.879142752437247
42.21,-77.1,7.775367804949159
42.21,-77.0,4.977194477453675
42.21,-76.9,5.227979802015301
42.21,-76.8,2.552456184071842
42.21,-76.7,6.059145281478221
42.21,-76.6,19.226230615407783
42.21,-76.5,10.048642365164419
42.21,-76.4,0.0
42.21,-76.3,35.474110551483186
42.21,-76.2,22.197466453202576
42.21,-76.1,22.141348607545655
42.21,-76.0,14.701768300958522
42.21,-75.9,68.07508104007132
42.21,-75.8,5.969023252496319
42.21,-75.7,5.9487769945342714
42.21,-75.6,11.431965922019044
42.21,-75.5,250.55998754687178
42.21,-75.4,22.69774793801269
42.21,-75.3,0.0
42.21,-75.2,5.555626406388306
42.21,-75.1,0.0
42.21,-75.0,0.0
42.21,-74.9,0.0
42.21,-74.7,7.3756060285700435
42.21,-74.6,0.0
42.21,-74.5,51.102118138917135
42.21,-74.2,9.530184706003014
42.21,-74.0,10.49122164348866
42.21,-73.9,14.202964194333761
42.21,-73.8,9.27434305969657
42.21,-73.7,7.645280273893738
42.21,-73.6,34.3318157955434
42.21,-73.5,7.109025888129361
42.22,-79.7,0.0
42.22,-79.6,5.55392646152512
42.22,-79.5,7.901727391656584
42.22,-79.4,7.31624987375679
42.22,-79.3,16.637919207835616
42.22,-79.2,4.465155357724968
42.22,-79.1,26.171251450380307
42.22,-78.9,151.15191340644685
42.22,-78.8,11.578482711307812
42.22,-78.6,2.2689311970603216
42.22,-78.3,14.17494808935037
42.22,-78.2,14.053786609672676
42.22,-78.1,78.06295894093705
42.22,-78.0,15.894616906294486
42.22,-77.8,37.570252460604564
42.22,-77.6,0.0
42.22,-77.4,28.649350468108363
42.22,-77.3,12.340490308960034
42.22,-77.2,11.448532487457724
42.22,-77.1,22.15609950521457
42.22,-77.0,6.5201177800427
42.22,-76.9,8.112260814632139
42.22,-76.8,8.465838261724567
42.22,-76.7,13.581895861357067
42.22,-76.6,9.945553012301259
42.22,-76.5,19.887913455547185
42.22,-76.4,9.68158978049659
42.22,-76.3,3.403083263533557
42.22,-76.2,9.003754323560395
42.22,-76.1,0.0
42.22,-76.0,4.912880118641643
42.22,-75.9,12.509796183063488
42.22,-75.8,8.573343140884372
42.22,-75.7,21.233466705421947
42.22,-75.6,2.8496236955311827
42.22,-75.5,33.61226540198914
42.22,-75.4,0.0
42.22,-75.3,30.435081820231566
42.22,-75.2,33.65924804072993
42.22,-75.0,10.613720161756106
42.22,-74.3,8.331505305446358
42.22,-74.2,0.0
42.22,-74.0,11.712484770362597
42.22,-73.9,10.9226533220767
42.22,-73.8,21.157960816012547
42.22,-73.7,8.561014467894912
42.22,-73.6,40.29172833161291
42.22,-73.5,0.0
42.23,-79.7,0.0
42.23,-79.6,25.39015067937613
42.23,-79.5,0.0
42.23,-79.4,30.40607916945737
42.23,-79.3,12.968540115056882
42.23,-79.1,7.841303838048127
42.23,-78.9,23.589400075299004
42.23,-78.8,0.0
42.23,-78.6,9.946860300352329
42.23,-78.5,5.804425648283538
42.23,-78.4,60.387539908942514
42.23,-78.1,0.0
42.23,-78.0,17.21641962081479
42.23,-77.7,113.07327626975845
42.23,-77.3,8.010260152152785
42.23,-77.2,10.565233556369764
42.23,-77.1,8.722515500250957
42.23,-77.0,4.389361272822579
42.23,-76.9,5.227535892032084
42.23,-76.8,7.502934419411311
42.23,-76.7,17.610294015550878
42.23,-76.5,0.0
42.23,-76.4,10.415447190263153
42.23,-76.3,11.283979069699937
42.23,-76.2,12.954919765807118
42.23,-76.1,16.637294779780987
42.23,-76.0,0.0
42.23,-75.9,5.785263129942959
42.23,-75.8,16.987525740430304
42.23,-75.7,8.274483727489654
42.23,-75.6,17.1633832815346
42.23,-75.5,24.737557818487417
42.23,-75.4,3.887745120924949
42.23,-75.1,23.17157598340376
42.23,-74.9,29.476069379634215
42.23,-74.5,0.0
42.23,-74.4,9.997076377416553
42.23,-74.3,1.110778489148699
42.23,-74.2,2.9680621732658996
42.23,-74.1,0.0
42.23,-74.0,0.0
42.23,-73.9,15.096256758502951
42.23,-73.8,11.438333086064185
42.23,-73.7,10.520999133238847
42.23,-73.6,7.261337733597591
42.23,-73.5,8.619166459913679
42.24,-79.8,0.0
42.24,-79.7,30.4541595611911
42.24,-79.6,0.0
42.24,-79.5,35.045783943279886
42.24,-79.4,7.822722590504789
42.24,-79.2,13.32921361361314
42.24,-79.1,37.17379116781264
42.24,-79.0,24.242216784899156
42.24,-78.8,9.378346644127049
42.24,-78.6,26.128958959604883
42.24,-78.5,0.0
42.24,-78.3,10.306255403060623
42.24,-78.0,5.545556768414698
42.24,-77.6,14.321307712004138
42.24,-77.3,0.0
42.24,-77.2,2.9498155830421053
42.24,-77.1,6.92125025545159
42.24,-76.8,26.358022860052067
42.24,-76.5,26.433086991713722
42.24,-76.3,14.97553411103399
42.24,-76.2,17.627827856737152
42.24,-76.1,4.443102295786501
42.24,-76.0,4.164461674870291
42.24,-75.9,16.041549282823087
42.24,-75.8,26.148627581107316
42.24,-75.7,17.41080873454647
42.24,-75.5,33.226366520834446
42.24,-75.4,15.241429994435459
42.24,-75.0,1.1107804327356303
42.24,-74.6,0.0
42.24,-74.4,37.75478156980855
42.24,-73.9,18.48192768611073
42.24,-73.8,15.117307197831535
42.24,-73.7,6.921673536979558
42.24,-73.6,0.0
42.25,-79.8,13.032257376352604
42.25,-79.7,26.55412422180153
42.25,-79.5,30.951892626886874
42.25,-79.3,35.26891004647096
42.25,-79.2,23.694743050506926
42.25,-79.1,12.966908329953442
42.25,-79.0,9.950087798257401
42.25,-78.9,19.30661775311193
42.25,-78.8,22.18810271287653
42.25,-78.7,22.69024076994265
42.25,-78.6,38.33977888794569
42.25,-78.4,4.720750769436971
42.25,-78.1,2.221555034853271
42.25,-78.0,0.0
42.25,-77.8,8.39291490708562
42.25,-77.7,53.32199042317701
42.25,-77.6,59.09488328634946
42.25,-77.5,0.0
42.25,-77.4,37.2353734181849
42.25,-77.3,46.40172496863104
42.25,-77.2,26.589961353601307
42.25,-77.1,16.945614403452883
42.25,-77.0,102.73615822185296
42.25,-76.9,3.1211165182096487
42.25,-76.8,29.589548376838312
42.25,-76.7,0.0
42.25,-76.5,16.38327100367849
42.25,-76.4,3.3323354675174803
42.25,-76.3,15.199945607635822
42.25,-76.2,8.25256717823539
42.25,-76.1,12.73228557245019
42.25,-76.0,0.0
42.25,-75.9,4.3034602193752445
42.25,-75.8,17.272759839940765
42.25,-75.7,11.341839454666246
42.25,-75.6,0.0
42.25,-75.5,1.1107852920581738
42.25,-75.4,1.1107843201470493
42.25,-75.3,41.653195829324
42.25,-75.1,0.0
42.25,-75.0,4.320166706693535
42.25,-74.9,3.332352960441148
42.25,-74.6,0.0
42.25,-74.5,33.17022900351093
42.25,-74.3,23.939370114859262
42.25,-74.1,32.18206086407684
42.25,-74.0,7.178893221195754
42.25,-73.9,3.2479166706010503
42.25,-73.8,9.662278045755597
42.25,-73.7,4.502630895691934
42.25,-73.6,14.549962777082543
42.25,-73.5,9.949586413368003
42.26,-79.8,91.86894351593365
42.26,-79.7,22.28932050115714
42.26,-79.5,16.08173173481782
42.26,-79.4,8.326340406727105
42.26,-79.3,14.50208462355651
42.26,-79.2,24.608076136800026
42.26,-79.1,3.3323587918380837
42.26,-79.0,9.949012120767144
42.26,-78.8,42.59906457675681
42.26,-78.7,48.270363137859
42.26,-78.4,0.0
42.26,-78.3,0.0
42.26,-78.1,4.4431644956512395
42.26,-77.9,0.0
42.26,-77.8,7.91793913038465
42.26,-77.7,11.568791717047734
42.26,-77.6,20.45595813813895
42.26,-77.5,19.88187229494811
42.26,-77.3,0.0
42.26,-77.2,5.803688271002707
42.26,-77.1,4.443117843912202
42.26,-77.0,7.902920313471659
42.26,-76.9,6.848341477271636
42.26,-76.8,1.1107755740902487
42.26,-76.7,1.1107823763947304
42.26,-76.6,10.609695179173215
42.26,-76.5,3.332402536716518
42.26,-76.4,0.0
42.26,-76.3,0.0
42.26,-76.2,14.056491856346733
42.26,-76.1,14.717073096928312
42.26,-76.0,14.219738546402066
42.26,-75.9,41.380873583371255
42.26,-75.8,80.92102584231603
42.26,-75.7,13.657026578496888
42.26,-75.6,30.498380087251714
42.26,-75.5,41.03646876539211
42.26,-75.4,14.907356421993747
42.26,-75.3,3.3145438024521536
42.26,-75.2,22.656337478377996
42.26,-74.9,0.5553921600613727
42.26,-74.8,0.0
42.26,-74.7,28.093833826588682
42.26,-74.5,0.0
42.26,-74.4,6.664735079137881
42.26,-74.2,27.643763506499894
42.26,-74.0,4.398784983586258
42.26,-73.9,25.59359704104108
42.26,-73.8,11.164599928396187
42.26,-73.7,10.515898632138924
42.26,-73.6,2.7769826701540454
42.26,-73.5,25.95928377539022
42.27,-79.7,64.65276816661387
42.27,-79.6,9.65607006166821
42.27,-79.5,8.109662235615858
42.27,-79.3,10.172207392070666
42.27,-79.2,71.60051727909348
42.27,-79.1,29.470369230654402
42.27,-79.0,0.0
42.27,-78.8,14.746943229494335
42.27,-78.7,18.419826431403088
42.27,-78.5,0.0
42.27,-78.4,20.851215983971912
42.27,-78.3,0.0
42.27,-78.2,17.415744716814157
42.27,-78.0,0.0
42.27,-77.9,0.0
42.27,-77.8,4.997864768444584
42.27,-77.7,98.09928792200309
42.27,-77.6,11.53741633730802
42.27,-77.3,10.611703771552126
42.27,-77.2,8.25948342565154
42.27,-76.9,2.7633352659928216
42.27,-76.8,0.0
42.27,-76.7,4.239847730635813
42.27,-76.6,0.0
42.27,-76.5,0.0
42.27,-76.4,1.1107843201227454
42.27,-76.2,7.007580787782771
42.27,-76.1,15.682474158855396
42.27,-76.0,0.0
42.27,-75.9,11.472039565092619
42.27,-75.8,4.844560052991291
42.27,-75.7,1.1107872358578452
42.27,-75.6,35.480923142769186
42.27,-75.5,17.21758279376695
42.27,-75.4,5.553950759015151
42.27,-75.0,1.0681372974787613
42.27,-74.9,7.215673557259351
42.27,-74.7,15.679943582937943
42.27,-74.6,0.0
42.27,-74.4,0.0
42.27,-74.3,2.2215783595964766
42.27,-74.2,3.8877247125195264
42.27,-74.1,5.356759712482163
42.27,-74.0,6.582118670106535
42.27,-73.9,9.653261711243307
42.27,-73.8,10.735194990347566
42.27,-73.7,2.2055145727816874
42.27,-73.6,11.10795012175367
42.27,-73.5,12.42663395119034
42.28,-79.7,39.78325958251991
42.28,-79.4,32.18121623161172
42.28,-79.3,0.0
42.28,-79.2,4.271920175186276
42.28,-79.1,0.5553931319617372
42.28,-79.0,0.0
42.28,-78.7,14.385514696189277
42.28,-78.4,10.601638888579291
42.28,-78.3,12.21877721389839
42.28,-78.2,24.746172200214954
42.28,-78.0,4.449077523570677
42.28,-77.7,15.246034082204849
42.28,-77.6,6.186064862981236
42.28,-77.3,6.66475840725616
42.28,-77.2,29.13635579700732
42.28,-77.1,4.295418932556792
42.28,-77.0,9.494427520631543
42.28,-76.9,22.684608037527077
42.28,-76.8,0.0
42.28,-76.7,21.955752833720357
42.28,-76.5,14.440398348480263
42.28,-76.4,17.798810481656485
42.28,-76.3,10.816515119883771
42.28,-76.2,44.639843421469465
42.28,-76.0,60.535216592530894
42.28,-75.9,26.17148586048313
42.28,-75.8,15.635133580992541
42.28,-75.6,0.0
42.28,-75.5,9.214026315846539
42.28,-75.3,0.0
42.28,-75.2,10.484989625008126
42.28,-75.1,101.90977390923472
42.28,-75.0,0.0
42.28,-74.9,6.745242823498231
42.28,-74.8,0.0
42.28,-74.6,8.288664704688042
42.28,-74.4,63.188441603978944
42.28,-74.3,18.747545266383277
42.28,-74.2,11.056743001170311
42.28,-74.1,57.73727376612101
42.28,-74.0,18.115223465163414
42.28,-73.9,1.8513013693575933
42.28,-73.8,17.670554938633284
42.28,-73.7,17.603118105375735
42.28,-73.5,100.54271836403673
42.29,-79.7,155.0900244365251
42.29,-79.6,3.468783009799199
42.29,-79.5,5.51025232768342
42.29,-79.3,93.21960705574395
42.29,-79.2,8.896948131886305
42.29,-79.1,10.600408515464732
42.29,-79.0,19.43289970541834
42.29,-78.9,20.892358115960295
42.29,-78.7,0.0
42.29,-78.6,0.0
42.29,-78.3,1.6661793959190419
42.29,-78.2,0.0
42.29,-78.0,18.88313521458149
42.29,-77.8,9.940401121448707
42.29,-77.7,46.456451117155886
42.29,-77.6,0.0
42.29,-77.5,0.7405274158257772
42.29,-77.4,17.081427341670448
42.29,-77.3,5.483785426161398
42.29,-77.2,8.66470458849515
42.29,-77.1,2.5918346161485744
42.29,-77.0,3.3172644285024195
42.29,-76.9,9.275932318343326
42.29,-76.8,4.443078980388661
42.29,-76.7,6.97989692246988
42.29,-76.6,115.51056587455554
42.29,-76.5,12.127253917690982
42.29,-76.4,3.7771678596415903
42.29,-76.3,77.08273379844151
42.29,-76.2,1.8716282587236386
42.29,-76.0,12.237191611253925
42.29,-75.9,8.608496857258954
42.29,-75.8,0.0
42.29,-75.7,27.684986316609294
42.29,-75.5,11.105451462418248
42.29,-75.4,20.056381737030208
42.29,-75.3,3.54589038912277
